,Age,Income,Children,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,Tenure,Techie_Yes,Phone_Yes,Multiple_Yes,StreamingTV_Yes
1891,68,55593.6,5,9.155612168,162.497044,1501.32182,7.18546062,0,1,1,0
1892,66,28096.83,3,5.377748545,175.133074,1116.638366,7.039839728,0,1,0,1
1893,29,10887.66,1,8.31466824,172.45785700000002,2057.159348,18.7939759,0,1,0,1
1894,20,147436.94,1,10.99604139,149.944668,1222.622089,4.510537408,0,1,1,1
1895,53,77658.11,2,9.622151061,162.460772,2089.023186,15.73628072,0,1,0,0
1896,27,740.66,1,9.150618042,79.978861,1081.14434,10.94833173,0,1,0,0
1897,56,61901.7,0,8.064807,194.976769,989.3430051000001,7.434237932,0,1,1,1
1898,34,54246.36,8,7.486891758,152.45785700000002,3934.848461,34.80793399,0,1,0,1
1899,37,19523.69,4,8.885448784,117.47203600000002,596.8051649,2.871999386,0,1,0,1
1900,82,17526.85,4,12.94388838,242.65729100000001,2060.745551,16.336492800000002,0,0,1,1
1901,57,21062.25,2,15.34568423,94.972827,817.8995328999999,2.596050259,0,0,0,0
1902,45,31766.78,2,14.18102134,182.490006,762.3743815,2.389328443,0,1,1,0
1903,27,24045.19,3,14.47410001,95.005709,617.4480513999999,3.56722345,0,1,0,0
1904,21,37455.48,4,0.636607948,127.44206899999999,1575.7715050000002,9.626754665,0,1,0,0
1905,66,94655.92,0,7.516773253999999,152.495236,785.6688028,6.044266101,0,1,1,1
1906,51,19982.5,3,8.560207521,149.99153,874.1933216,6.531735637000001,1,1,0,0
1907,30,100033.86,1,7.104001873,127.458638,505.69792760000007,1.5127910569999998,1,1,0,1
1908,25,152172.92,1,8.00560869,210.151777,1022.519614,3.3900527019999998,0,1,0,1
1909,53,18038.36,1,9.698184881,144.960655,2167.068284,25.36784311,0,1,1,0
1910,79,33297.61,5,10.87571686,197.49445500000002,1428.608241,10.91916339,0,1,1,1
1911,41,80430.99,3,8.713781981,182.46760700000002,1072.5855869999998,6.775594861,0,1,1,1
1912,63,15423.53,3,12.18665298,140.004928,1579.867444,15.71428993,0,1,0,0
1913,70,8465.02,2,6.410275409,124.99353700000002,396.4162432,3.0056592560000004,0,1,1,0
1914,58,23107.22,0,5.546944946,245.145743,911.3769494999999,2.811977672,1,1,0,1
1915,63,65329.46,1,13.34580773,232.622804,1710.2166109999998,12.85056526,1,1,0,1
1916,46,12650.67,0,6.411211074,172.462354,758.0522649000001,4.385448215,0,1,1,1
1917,89,99787.78,3,8.866549026,137.497825,758.6189977999999,5.7985325979999995,0,0,1,0
1918,49,53320.93,2,9.991096674,162.46760700000002,2100.288363,15.54170472,0,1,1,1
1919,30,116888.77,0,11.06209104,172.470522,1851.152977,11.92905011,0,1,1,0
1920,86,22840.68,0,6.318907115,164.97151599999998,1051.069135,5.037146238,1,1,1,1
1921,28,29742.47,7,12.14896261,159.96558100000001,1216.3527199999999,3.259826777,0,1,1,0
1922,56,22139.13,2,15.08558131,232.63780699999998,2138.661668,12.52485764,0,1,1,1
1923,80,26760.18,4,3.410169776,172.51044199999998,684.7417743999999,5.220501553,0,0,1,0
1924,28,23613.85,5,14.06427534,159.965008,1325.529732,10.4843853,0,1,0,0
1925,53,38691.84,3,6.89303513,172.47417,641.4963126,3.835182255,0,1,0,0
1926,86,39163.32,3,12.08205854,169.967067,944.331401,7.918255804,0,1,1,0
1927,27,8539.27,3,7.233561718,174.98820800000001,1553.9377240000001,6.1367516879999995,0,1,1,0
1928,77,17054.95,1,11.10109124,147.50307800000002,1824.510182,20.00794461,0,1,1,0
1929,85,68237.79,5,5.638490484,124.960655,2353.856438,22.37864487,0,1,1,0
1930,47,23101.13,2,4.743877362,265.12831800000004,2209.997412,17.05603447,0,0,1,1
1931,57,49323.19,1,7.8692792879999995,169.944668,521.8726735,2.48527604,0,1,1,1
1932,51,32459.53,2,14.20149723,182.46760700000002,1282.45127,10.112718699999999,1,1,1,1
1933,37,43765.92,4,13.38997772,137.48724199999998,1283.2664960000002,11.59620573,0,1,0,0
1934,32,91605.19,3,6.716026987999999,202.649979,2425.149963,15.21980082,0,0,0,1
1935,55,34978.09,1,7.275219162999999,225.145743,2017.858499,10.19944078,0,0,0,1
1936,69,115594.58,2,6.768420041000001,255.11979399999998,1585.705665,6.135854482,0,1,1,1
1937,24,137589.2,1,11.29289964,159.98300600000002,1281.961793,11.04013684,0,1,0,0
1938,79,10349.38,4,10.42980353,184.963371,1115.3191869999998,2.24841574,0,0,1,1
1939,64,9324.27,2,8.955177991000001,159.965008,1324.5193980000001,13.03967126,0,1,0,0
1940,26,23026.89,4,5.706642926000001,265.146969,1114.1242519999998,3.6371340410000004,0,1,1,1
1941,60,13719.94,0,7.560121916,152.462354,1510.790984,9.660168743,0,1,1,1
1942,69,47635.23,0,12.58527236,142.500692,1402.3741109999999,8.721771002999999,0,1,0,0
1943,37,49270.7,1,13.29065491,204.96103300000001,2463.393795,24.37711744,1,0,1,0
1944,65,8982.13,2,8.541648101,164.98894099999998,943.4907880000001,7.017918254,0,1,0,1
1945,70,30593.51,0,6.002354266,127.506726,296.99636780000003,1.235589507,1,1,0,0
1946,81,8507.14,3,8.089726776000001,124.97808,390.381346,3.892424053,0,0,0,0
1947,42,21084.49,0,6.413780429,127.473844,2467.669888,21.6132385,1,0,0,0
1948,55,99199.26,3,12.90458773,137.48724199999998,590.6027190000001,4.238632927,0,1,0,0
1949,21,32720.43,4,10.00892011,202.649979,3098.243332,22.04436191,0,1,0,1
1950,30,8228.16,1,13.57970425,230.134352,907.2442013,1.7700312519999999,1,1,1,1
1951,86,29966.23,9,9.197938249,187.609354,1154.39778,1.00025934,0,1,0,1
1952,81,96126.76,3,9.654031047,137.48724199999998,1807.1786489999997,21.1307851,0,1,0,0
1953,81,10907.78,3,9.595766472000001,212.66946299999998,2504.245348,21.470867300000002,1,1,0,1
1954,19,37816.75,3,9.249991739,114.983787,1645.259689,16.56587766,0,1,0,0
1955,41,20429.65,1,12.79582565,175.133074,2454.262177,23.11577242,0,1,0,1
1956,76,72927.6,2,11.23137848,172.45785700000002,1031.5093949999998,8.355760951,0,1,0,1
1957,70,12895.65,2,7.960834129,277.63748,1906.330177,14.21751959,0,1,1,1
1958,22,29653.48,1,4.630760428,187.609354,1971.843122,11.42145103,0,1,0,1
1959,41,84185.38,1,6.771136717,159.951231,1120.8730050000001,10.99607752,1,1,0,0
1960,32,15369.78,2,8.574863899,102.474625,527.3823713,2.867284438,0,1,0,0
1961,54,45577.26,2,7.754485938999999,229.993134,1288.925148,8.205103396,0,1,1,0
1962,57,19992.77,1,6.899189425,162.460772,1647.420385,9.878308737000001,0,1,0,0
1963,72,38137.48,4,9.296497381,139.98300600000002,911.5267548,3.27055489,0,1,0,0
1964,48,17762.55,2,15.78937082,92.455141,1587.688033,13.59949293,0,1,0,0
1965,46,18493.34,1,9.278437132999999,222.62805699999998,1772.090821,7.757685471,1,1,0,1
1966,41,43296.9,0,11.98468923,247.66465499999998,2079.818241,10.98734966,0,1,1,1
1967,64,17172.32,1,10.209012,162.45383,1367.4247,7.98560378,0,1,1,1
1968,62,27687.94,0,11.87237678,207.609354,738.5002845,3.391969552,1,1,0,1
1969,44,29613.46,0,8.985344623,172.470522,1269.403112,6.3935986929999995,0,1,1,0
1970,86,20926.46,1,3.577496502,137.461553,1729.615672,19.13168856,0,1,0,0
1971,36,9758.3,0,7.552930534,169.967067,1267.471074,10.98841039,0,1,1,0
1972,66,24805.02,3,8.856522955,240.11486800000003,715.7384607000001,1.268992493,1,1,1,1
1973,54,31324.12,3,11.21140731,164.97845800000002,1905.3505280000002,11.23691953,0,1,0,0
1974,63,45562.92,1,9.844484181,184.97845800000002,1597.5784640000002,14.64298089,0,1,0,0
1975,59,35226.26,1,9.577623408,204.97968400000002,1348.141984,12.57273206,0,1,1,0
1976,65,54561.94,0,7.083133504,149.97755,615.1161821000001,4.266309981,1,1,1,1
1977,48,9202.1,1,7.979875858,164.97151599999998,2029.9056059999998,14.51274009,0,1,1,1
1978,49,27720.0,1,12.17826323,129.977753,2010.958936,16.01233793,0,1,0,0
1979,35,33748.05,0,14.00503607,169.967067,1576.607681,14.7212152,0,1,1,0
1980,87,83416.9,2,14.05737023,184.963371,1330.615859,5.947501617,0,1,1,1
1981,60,67448.07,0,15.63302492,152.479779,2552.12106,26.68008793,0,1,0,1
1982,82,17105.07,0,8.556630945,179.947583,2234.450325,24.77325806,0,1,1,0
1983,45,48915.51,0,10.51538905,162.465269,1457.990407,8.856546048,1,1,1,0
1984,44,32992.62,2,10.28022332,119.95683999999999,1263.008234,6.12261616,0,1,0,1
1985,19,45631.91,5,6.9805259589999995,169.937833,1299.240934,8.69123648,1,1,0,0
1986,37,26049.03,3,14.69431857,174.975543,1190.5800060000001,7.443067222000001,0,1,0,1
1987,19,9545.58,0,7.846044789,192.44043200000002,811.9419618,4.30774917,0,1,1,1
1988,70,24717.71,1,10.751109199999998,147.46006699999998,246.039373,1.2771361490000002,0,1,0,0
1989,51,28162.54,0,7.9018129870000005,142.515576,457.80894539999997,1.722680046,0,1,0,0
1990,71,33318.12,0,8.398877173999999,255.155493,1125.77426,6.217715977999999,0,1,1,1
1991,30,56817.96,3,11.02277295,182.446995,937.3165462000002,5.412980331,0,1,0,0
1992,27,15762.57,1,11.55209722,182.46760700000002,2230.633867,21.67433467,1,1,1,1
1993,36,16584.03,0,8.366713908,185.007692,854.5261300000001,3.99171522,1,1,1,0
1994,76,3666.35,2,12.12132108,199.990219,2674.568338,20.93887792,0,1,1,1
1995,47,34264.02,1,6.259396187,119.989722,786.3429747,5.794641025,1,0,0,1
1996,26,20680.56,0,11.98417084,174.95811799999998,2193.593711,14.91152829,0,1,1,1
1997,31,64242.12,2,0.5073749,275.133571,1385.020283,6.22614246,1,1,1,1
1998,34,13655.62,0,10.34140063,217.472533,1045.580948,6.093194673999999,0,1,1,1
1999,56,23805.49,0,7.625103999999999,150.0208,1144.770736,10.28304,0,1,1,0
2000,44,74915.44,3,10.27858,242.6573,1724.050425,10.50826,0,1,1,1
2001,62,17386.0,1,4.808304,204.96099999999998,570.9128347999999,1.229945,1,1,1,0
2002,39,8809.37,0,12.27326,139.9568,1392.096076,13.29584,0,1,0,1
2003,29,29856.65,0,10.09367,129.9915,904.795841,2.105603,0,1,0,0
2004,49,84914.28,5,11.20146,242.6326,1410.771138,7.976236999999999,0,1,1,1
2005,18,19789.59,0,4.681246,144.9607,278.44052519999997,1.2935530000000002,0,1,1,0
2006,19,19091.73,4,11.99276,275.1336,1418.914101,5.982479,0,1,1,1
2007,43,30898.32,1,7.713017,235.1372,1206.8757349999998,1.26105,0,0,0,1
2008,28,60536.56,3,9.013523,177.4945,1683.8213510000003,7.698157000000001,1,1,1,1
2009,86,65062.28,3,8.44455,139.965,888.7773913999999,2.1756189999999997,0,1,0,0
2010,70,10305.73,4,9.749636,162.4608,1574.866243,9.390135,0,1,0,0
2011,79,36381.36,1,12.46495,130.0064,1903.2847239999999,20.16124,1,0,0,0
2012,84,23978.67,3,8.4926,172.4579,1042.452905,8.433722,0,0,0,1
2013,46,68557.22,8,12.914719999999999,169.9378,843.4262718,3.0815509999999997,0,1,0,0
2014,29,16367.17,8,6.0068980000000005,184.9634,2710.705946,18.2156,0,1,1,1
2015,55,10315.72,5,13.157029999999999,172.4885,2097.707886,14.80885,1,1,1,0
2016,86,40783.52,4,7.346236,245.1457,970.5121324999999,3.151239,0,1,0,1
2017,26,19920.22,3,9.531669,230.1051,2095.701636,16.81532,0,0,0,1
2018,79,80176.6,2,10.625580000000001,252.62400000000002,655.8025029,1.9548990000000002,0,1,1,1
2019,72,8803.4,2,12.42693,192.4567,722.0796766,5.111408,0,1,1,0
2020,34,76063.08,1,9.885261999999999,117.4392,1623.908651,11.42056,0,1,0,1
2021,45,50159.71,1,14.12411,172.4404,1551.718247,8.954464999999999,0,1,1,1
2022,31,29467.49,0,9.108143,162.4608,1411.701061,7.387825,0,1,0,0
2023,20,28790.92,1,7.737367,139.9816,822.774438,3.943222,1,1,0,1
2024,80,44485.5,3,9.905191,104.9781,1428.669992,10.47338,0,1,0,0
2025,77,40939.24,6,12.076419999999999,232.6378,1557.79907,4.773251,0,1,1,1
2026,44,61142.96,1,9.643592,137.4836,1068.481652,4.510318,0,0,1,0
2027,73,72734.86,8,9.596264,167.4847,1349.319824,3.843142,0,1,0,1
2028,45,74948.35,1,10.957930000000001,275.1336,1731.0150440000002,11.384689999999999,0,1,1,1
2029,53,45693.25,1,14.545520000000002,132.4798,1421.45141,7.178731,0,1,0,1
2030,20,25686.47,3,8.591792,169.9447,782.5670721,3.434965,0,1,1,1
2031,85,3640.46,4,5.837482,104.9643,1399.828665,11.93639,0,1,0,0
2032,28,68631.52,3,6.1466650000000005,114.9728,411.9057225,2.155733,0,1,0,0
2033,68,55306.54,3,8.904816,159.965,733.0007061000001,4.600655000000001,0,0,0,0
2034,18,32058.65,7,8.965014,149.9378,1669.828557,7.376158,0,1,0,0
2035,82,98366.83,8,8.360793,152.509,939.7724617,4.5731720000000005,0,1,1,1
2036,28,10533.21,0,12.32574,149.9447,1388.550492,7.231407000000001,0,1,1,1
2037,29,68487.6,0,10.627930000000001,212.6557,1501.582551,9.84106,0,1,0,1
2038,54,10879.84,1,8.215309,104.9629,717.4865642999999,6.204958,0,1,0,1
2039,67,29149.35,4,9.117724,172.4579,1172.296779,8.962444,0,1,0,1
2040,28,20185.24,0,10.83199,159.9349,2309.3578989999996,23.24675,0,1,0,1
2041,84,43121.53,1,13.33801,144.9607,783.3606694,8.716735,0,1,1,0
2042,68,53952.59,1,11.02404,277.6513,1757.837077,11.71454,0,0,1,1
2043,34,37794.12,0,7.365321000000001,159.9656,884.8222734999999,3.08799,0,1,1,0
2044,21,101907.8,1,9.485064999999999,242.6143,845.0925038999999,2.051002,0,1,0,1
2045,44,24218.05,1,8.256041999999999,160.0013,2341.1061170000003,25.17478,0,1,1,0
2046,54,32075.69,0,11.479460000000001,174.9755,2077.919709,19.50558,1,1,0,1
2047,30,12429.48,0,11.81668,152.4742,1350.573202,6.645141000000001,0,0,0,0
2048,48,39939.55,0,12.208919999999999,117.4392,1297.061633,7.793232000000001,0,1,0,1
2049,51,34531.07,1,10.73901,230.1051,1670.352435,13.375960000000001,0,1,0,1
2050,60,14646.58,4,16.472070000000002,172.4567,1680.5527940000002,11.5352,0,0,1,0
2051,50,630.24,0,9.50503,152.4798,892.5309233999999,6.0256940000000005,0,1,0,1
2052,87,48476.58,2,12.13919,242.6106,1187.7166619999998,2.051657,0,1,1,1
2053,44,7591.68,1,10.404810000000001,149.9776,980.4160232,8.082833,1,1,1,1
2054,82,9829.71,1,8.98954,192.4404,500.6893216,2.6542619999999997,0,1,1,1
2055,29,6923.8,2,7.872117,117.4858,626.494018,2.1049849999999997,0,1,0,1
2056,23,99291.94,3,9.056277,127.4601,2130.220399,16.59389,0,1,0,0
2057,44,18610.56,4,10.65375,107.4806,3022.776148,31.320240000000002,1,1,0,1
2058,68,22745.33,1,5.006946,102.4746,1784.9385579999998,21.035420000000002,0,1,0,0
2059,75,14987.31,2,12.89594,232.62400000000002,1206.219227,3.465896,0,1,1,1
2060,31,54531.53,2,9.127013,222.6281,2193.26463,12.4962,0,1,0,1
2061,78,22067.94,4,10.76672,214.9663,1554.801608,13.63369,0,1,1,0
2062,64,10440.87,0,6.855385000000001,127.4421,1485.647596,11.75027,0,1,0,0
2063,46,38257.1,4,10.44859,139.9816,1400.209666,10.32943,0,1,0,1
2064,23,8626.93,1,13.162429999999999,172.4624,1187.7101619999999,8.333131,0,1,1,1
2065,77,41169.69,1,11.493889999999999,257.6513,1968.75769,9.602383,0,1,1,1
2066,63,51251.22,3,10.412560000000001,169.9447,2146.8336289999997,22.379839999999998,0,1,1,1
2067,32,53267.14,0,8.197797999999999,172.4579,1172.004801,9.061231,0,1,0,1
2068,42,47320.46,0,8.202699,172.4624,561.6005723999999,2.402087,0,1,1,1
2069,46,67172.04,1,11.07391,142.4526,1918.3333460000001,12.85483,0,1,0,1
2070,55,15872.85,3,11.707089999999999,207.6386,1045.733553,5.4304879999999995,1,0,1,1
2071,60,26385.01,1,8.478086,124.9781,592.6545248,5.267919999999999,1,1,0,0
2072,36,30575.77,1,11.585510000000001,169.9378,965.3809411000001,6.799747999999999,0,1,0,0
2073,49,127881.0,0,15.14143,149.9598,967.4628508,8.954573,0,1,0,0
2074,26,52199.89,2,9.1274,117.4872,843.6406855,2.499923,0,1,0,0
2075,32,44236.12,4,8.489595,184.9853,1315.312803,8.084289,0,1,1,1
2076,67,48112.75,5,13.10202,92.5018,832.6385650000001,7.978289,0,1,0,0
2077,67,16944.5,8,4.407474,252.62400000000002,1671.56323,11.61721,0,1,1,1
2078,36,60384.01,1,11.50735,114.9838,2405.424259,26.270609999999998,1,1,0,0
2079,68,116572.3,1,9.548649000000001,220.1323,1366.5050820000001,9.881597,0,1,0,1
2080,67,10516.36,3,10.82715,194.9663,1345.940597,4.969544,0,1,1,0
2081,67,41867.94,2,12.10717,137.4392,1415.406657,14.86711,0,1,0,1
2082,52,16827.22,0,7.598834,200.1652,1558.262612,12.47887,1,1,0,1
2083,77,86877.95,2,14.83322,162.4827,531.0770713000001,2.958575,0,1,0,0
2084,36,45268.54,1,11.689169999999999,129.9778,1557.295826,9.955486,0,1,0,0
2085,48,60555.18,1,13.27431,149.9447,2160.951234,17.082639999999998,0,1,1,1
2086,25,21951.91,0,7.554436999999999,194.9744,1464.7524970000002,12.12823,0,1,1,0
2087,63,15468.51,3,2.017746,152.5104,1583.398883,9.832835000000001,0,0,1,0
2088,19,10120.05,1,4.271704,240.1149,1010.521133,3.737401,1,1,1,1
2089,39,2715.32,0,7.706983,147.4564,1085.9792419999999,4.791566,0,1,1,0
2090,44,100861.7,4,11.247910000000001,192.4705,2261.1795859999997,22.041220000000003,0,1,1,0
2091,47,27938.89,2,12.9485,104.9781,1128.042592,6.863919999999999,0,1,0,0
2092,71,41676.3,0,9.800684,192.4404,768.3006696,5.855847,1,1,1,1
2093,19,48821.75,8,11.382,117.4858,978.3026986,3.744207,0,1,0,1
2094,70,29246.74,8,9.080608,152.4624,1572.6310839999999,7.8093639999999995,0,1,1,1
2095,72,61915.61,1,10.746210000000001,230.1051,2978.2080920000003,30.1778,0,1,0,1
2096,34,115414.9,5,10.7843,172.4705,1478.4220990000001,5.66162,0,0,1,0
2097,76,38228.16,4,14.23673,232.6378,2050.942844,11.503160000000001,0,1,1,1
2098,30,17492.71,3,9.977086,217.484,1280.44084,6.818283,0,1,1,0
2099,60,19410.35,1,13.37836,164.9785,1679.9247269999998,10.481489999999999,0,1,0,0
2100,59,4425.26,4,9.711712,172.5104,773.1752584,5.459489,0,1,1,0
2101,60,13909.89,0,15.139679999999998,159.9642,845.9832801000001,6.363764,0,1,1,1
2102,55,53954.51,1,8.92305,139.9678,1337.3432990000001,12.03582,0,1,0,1
2103,36,65731.64,0,11.39908,127.4421,1522.4822470000001,11.07943,0,1,0,0
2104,57,13929.56,0,15.04815,240.1149,1571.238893,13.0511,0,0,1,1
2105,49,41181.43,1,12.38804,202.4433,1943.652184,18.381,0,1,1,0
2106,83,30997.05,1,9.250689999999999,107.4958,1464.845197,11.87278,0,1,0,0
2107,77,53235.48,5,5.432771,172.4871,1178.3723619999998,8.182907,0,1,1,1
2108,29,34098.95,3,7.228889,137.4684,978.9249944000001,6.765777000000001,0,1,1,1
2109,62,38302.75,1,13.2422,142.4526,1821.9207809999998,12.318389999999999,0,1,0,1
2110,84,34604.65,1,9.493989,232.6378,1366.649837,5.173292,0,1,1,1
2111,44,23646.52,3,5.512588,172.4441,912.4311552000001,6.23273,0,1,0,1
2112,37,101807.8,3,9.767021000000002,242.6143,995.5630984,4.2529129999999995,0,1,0,1
2113,19,48531.85,7,5.985983,220.1478,1794.594938,10.99952,0,1,1,1
2114,78,103435.7,5,10.72873,159.9942,1016.1970699999999,7.8317440000000005,0,0,1,0
2115,83,7521.18,4,17.821089999999998,174.99099999999999,1231.728594,8.944195,0,1,1,1
2116,41,6740.05,4,8.173993,252.6378,2426.091797,19.72758,0,1,1,1
2117,23,78026.55,2,2.902962,197.6288,1106.910603,5.0034089999999996,1,1,0,1
2118,53,9790.18,3,11.13286,174.9768,1840.7677019999999,11.53174,1,1,1,1
2119,67,40978.57,4,8.762474000000001,242.6326,1838.646452,14.294139999999999,0,1,1,1
2120,88,83234.64,0,8.055983,182.4538,2461.030222,28.289109999999997,0,1,1,1
2121,77,29681.02,2,11.47448,104.9643,2679.7752649999998,27.98865,0,1,0,0
2122,43,66031.23,1,12.53895,210.127,1875.1996550000001,15.2109,0,1,0,1
2123,73,146782.3,1,11.38954,92.45514,575.972228,1.577215,0,1,0,0
2124,45,31486.98,3,7.401544,134.9509,1661.330631,16.85088,1,0,0,0
2125,57,21482.85,3,13.09285,172.4441,1770.955679,16.6564,0,0,0,1
2126,36,42345.0,4,7.706836999999999,237.6549,2019.2134350000001,8.275832000000001,0,0,0,1
2127,69,40134.85,0,8.568928,207.4673,568.2599017000001,1.789614,1,1,1,1
2128,30,54713.59,8,11.4707,159.965,1039.2860449999998,5.943865,0,1,0,0
2129,44,68269.35,3,12.54175,192.4404,1452.597026,11.4255,0,1,1,1
2130,25,22823.11,0,9.521566,277.6375,3232.873635,29.35795,0,1,1,1
2131,31,61362.22,3,13.1638,149.9447,1121.8490689999999,3.5436650000000003,1,0,1,1
2132,64,36887.34,1,11.78195,220.1323,713.7053321000001,1.75453,0,1,0,1
2133,48,50354.57,3,9.011534,149.9378,2472.105638,19.87069,0,1,0,0
2134,31,14048.76,4,6.210987,202.6829,1639.666431,9.637159,0,0,0,1
2135,22,67252.64,0,7.576687,277.6375,1417.62647,7.658217999999999,0,1,1,1
2136,57,35925.24,1,8.398662,242.6326,809.8918631,2.465822,0,1,1,1
2137,23,25895.26,1,8.494806,139.9568,1117.452708,8.353798,0,1,0,1
2138,52,31637.52,1,12.46389,255.1372,1428.317482,9.37017,0,1,0,1
2139,69,84810.48,3,15.98748,127.4887,545.9811422,3.362461,0,1,0,0
2140,61,18708.42,3,9.543086,184.9496,1566.320356,8.394454,0,1,1,1
2141,84,68822.79,1,3.866889,107.4958,688.0396207,2.432366,0,1,0,0
2142,54,64945.46,6,5.57797,104.9629,694.3512691000001,4.044068,1,1,0,1
2143,67,50160.82,0,8.386358,127.4958,1179.636227,13.173910000000001,1,1,0,0
2144,40,22622.48,1,14.93471,235.1591,840.8676674000001,1.375567,0,1,0,1
2145,37,53358.81,8,13.197779999999998,202.6362,3276.40737,24.34252,0,1,0,1
2146,29,30303.35,1,14.582360000000001,225.1457,1408.8987789999999,2.301376,0,1,0,1
2147,23,27135.0,2,10.01972,92.45514,1923.2854579999998,16.64818,0,1,0,0
2148,36,21345.51,1,8.245298,149.9378,1113.4047150000001,4.564096,0,1,0,0
2149,76,22626.3,8,14.78858,132.466,1326.549878,5.29727,0,1,0,1
2150,87,36532.31,1,7.841697,212.6228,1362.860416,5.099454,0,0,0,1
2151,51,42912.49,1,8.992821000000001,124.9781,685.3879681,6.03955,0,1,0,0
2152,25,4855.88,1,17.03765,124.9607,982.9569892000001,4.749683999999999,1,0,1,0
2153,40,30543.93,0,8.376945,144.9607,1871.7066120000002,21.61867,0,1,1,0
